indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
1642	1931	of	OO	OO	YES
1643	1932	the	OO	OO	YES
1644	1933	classification	NN	NN	YES
1645	1934	error	NN	NN	YES
1646	1935	probability	NN	NN	YES
1647	1936	outperform	NN	VB	NO
1648	1937	filter	NN	NN	YES
1649	1938	approaches	NN	NN	YES
1650	1939	while	OO	OO	YES
1651	1940	retaining	VB	VB	YES
1652	1941	a	OO	OO	YES
1653	1942	reasonable	JJ	JJ	YES
1654	1943	computational	JJ	JJ	YES
1655	1944	cost	NN	NN	YES
1656	1946	1	OO	OO	YES
1657	1947	Introduction	NN	NN	YES
1658	1948	We	NN	NN	YES
1659	1949	consider	VB	VB	YES
1660	1950	in	OO	OO	YES
1661	1951	this	OO	OO	YES
1662	1952	paper	NN	NN	YES
1663	1953	application	NN	NN	YES
1664	1954	contexts	NN	NN	YES
1665	1955	in	OO	OO	YES
1666	1956	which	OO	OO	YES
1667	1957	a	OO	OO	YES
1668	1958	large	JJ	JJ	YES
1669	1959	body	NN	NN	YES
1670	1960	of	OO	OO	YES
1671	1961	expert	JJ	JJ	YES
1672	1962	knowledge	NN	NN	YES
1673	1963	is	VB	VB	YES
1674	1964	available	JJ	JJ	YES
1675	1965	as	OO	OO	YES
1676	1966	a	OO	OO	YES
1677	1967	series	NN	NN	YES
1678	1968	of	OO	OO	YES
1679	1969	simple	JJ	JJ	YES
1680	1970	and	OO	OO	YES
1681	1971	low	JJ	JJ	YES
1682	1972	level	NN	NN	YES
1683	1973	parametric	JJ	JJ	YES
1684	1974	scores	NN	NN	YES
1685	1976	The	OO	OO	YES
1686	1977	goal	NN	NN	YES
1687	1978	is	VB	VB	YES
1688	1979	to	OO	OO	YES
1689	1980	build	VB	VB	YES
1690	1981	an	OO	OO	YES
1691	1982	interpretable	JJ	JJ	YES
1692	1983	classifier	NN	NN	YES
1693	1984	from	OO	OO	YES
1694	1985	this	OO	OO	YES
1695	1986	knowledge	NN	NN	YES
1696	1988	and	OO	OO	YES
1697	1989	from	OO	OO	YES
1698	1990	a	OO	OO	YES
1699	1991	learning	NN	NN	YES
1700	1992	set	NN	NN	YES
1701	1995	Then	RB	RB	YES
1702	1996	the	OO	OO	YES
1703	1997	scores	NN	NN	YES
1704	1998	are	VB	VB	YES
1705	1999	assumed	VB	VB	YES
1706	2000	to	OO	OO	YES
1707	2001	be	VB	VB	YES
1708	2002	simple	JJ	JJ	YES
1709	2003	parametric	JJ	JJ	YES
1710	2004	functions	NN	NN	YES
1711	2005	from	OO	OO	YES
1712	2006	the	OO	OO	YES
1713	2007	data	NN	NN	YES
1714	2008	space	NN	NN	YES
1715	2009	to	OO	OO	YES
1716	2010	R	NN	NN	YES
1717	2011	with	OO	OO	YES
1718	2012	the	OO	OO	YES
1719	2013	interpretation	NN	NN	YES
1720	2014	that	OO	OO	YES
1721	2015	a	OO	OO	YES
1722	2016	high	JJ	JJ	YES
1723	2017	value	NN	NN	YES
1724	2018	of	OO	OO	YES
1725	2019	a	OO	OO	YES
1726	2020	score	NN	NN	YES
1727	2021	indicates	VB	VB	YES
1728	2022	that	OO	OO	YES
1729	2023	the	OO	OO	YES
1730	2024	datum	NN	NN	YES
1731	2025	submitted	VB	VB	YES
1732	2026	to	OO	OO	YES
1733	2027	the	OO	OO	YES
1734	2028	score	NN	NN	YES
1735	2029	belongs	VB	VB	YES
1736	2030	probably	RB	RB	YES
1737	2031	to	OO	OO	YES
1738	2032	the	OO	OO	YES
1739	2033	class	NN	NN	YES
1740	2034	that	OO	OO	YES
1741	2035	the	OO	OO	YES
1742	2036	score	NN	NN	YES
1743	2037	has	VB	VB	YES
1744	2038	been	VB	VB	YES
1745	2039	designed	VB	VB	YES
1746	2040	to	OO	OO	YES
1747	2041	detect	VB	VB	YES
1748	2045	consider	VB	VB	YES
1749	2046	a	OO	OO	YES
1750	2047	concrete	JJ	JJ	YES
1751	2048	example	NN	NN	YES
1752	2049	from	OO	OO	YES
1753	2050	our	JJ	JJ	YES
1754	2051	main	JJ	JJ	YES
1755	2052	application	NN	NN	YES
1756	2053	domain	NN	NN	YES
1757	2055	aircraft	NN	NN	YES
1758	2056	engine	NN	NN	YES
1759	2057	monitoring	NN	NN	YES
1760	2059	see	VB	VB	YES
1761	2061	7	OO	OO	YES
1762	2063	for	OO	OO	YES
1763	2064	details	NN	NN	YES
1764	2067	We	NN	NN	YES
1765	2068	aim	VB	VB	YES
1766	2069	here	RB	RB	YES
1767	2070	at	OO	OO	YES
1768	2071	classifying	VB	VB	YES
1769	2072	some	OO	OO	YES
1770	2073	short	JJ	JJ	YES
1771	2074	time	NN	NN	YES
1772	2075	series	NN	NN	YES
1773	2077	around	OO	OO	YES
1774	2078	150	OO	OO	YES
1775	2079	time	NN	NN	YES
1776	2080	points	NN	NN	YES
1777	2082	each	OO	OO	YES
1778	2083	series	NN	NN	YES
1779	2084	having	VB	VB	YES
1780	2085	its	JJ	JJ	YES
1781	2086	own	JJ	JJ	YES
1782	2087	specific	JJ	JJ	YES
1783	2088	length	NN	NN	YES
1784	2090	into	OO	OO	YES
1785	2091	different	JJ	JJ	YES
1786	2092	classes	NN	NN	YES
1787	2094	normal	JJ	JJ	YES
1788	2095	signal	NN	NN	YES
1789	2096	and	OO	OO	YES
1790	2097	different	JJ	JJ	YES
1791	2098	types	NN	NN	YES
1792	2099	of	OO	OO	YES
1793	2100	anomalies	NN	NN	YES
1794	2101	corresponding	VB	VB	YES
1795	2102	to	OO	OO	YES
1796	2103	some	OO	OO	YES
1797	2104	non	OO	JJ	NO
1798	2105	stationarity	NN	NN	YES
1799	2106	in	OO	OO	YES
1800	2107	the	OO	OO	YES
1801	2108	signal	NN	NN	YES
1802	2111	We	OO	NN	NO
1803	2112	propose	VB	VB	YES
1804	2113	a	OO	OO	YES
1805	2114	new	JJ	JJ	YES
1806	2118	technique	NN	NN	YES
1807	2119	for	OO	OO	YES
1808	2120	processing	NN	NN	YES
1809	2121	registered	VB	JJ	NO
1810	2122	EM	NN	NN	YES
1811	2123	image	NN	NN	YES
1812	2124	stacks	NN	NN	YES
1813	2125	to	OO	OO	YES
1814	2126	remove	VB	VB	YES
1815	2130	discontinuities	NN	NN	YES
1816	2131	while	OO	OO	YES
1817	2132	preserving	VB	VB	YES
1818	2136	detail	NN	NN	YES
1819	2138	To	OO	OO	YES
1820	2139	this	OO	OO	YES
1821	2140	end	NN	NN	YES
1822	2142	we	NN	NN	YES
1823	2143	process	VB	VB	YES
1824	2144	the	OO	OO	YES
1825	2145	image	NN	NN	YES
1826	2146	stack	NN	NN	YES
1827	2147	by	OO	OO	YES
1828	2148	first	JJ	JJ	YES
1829	2149	performing	VB	VB	YES
1830	2150	anisotropic	NN	JJ	NO
1831	2151	smoothing	VB	NN	NO
1832	2152	along	OO	OO	YES
1833	2153	the	OO	OO	YES
1834	2154	slice	NN	NN	YES
1835	2155	axis	NN	NN	YES
1836	2156	and	OO	OO	YES
1837	2157	then	RB	RB	YES
1838	2158	solving	VB	VB	YES
1839	2159	a	OO	OO	YES
1840	2160	Poisson	NN	NN	YES
1841	2161	equation	NN	NN	YES
1842	2162	within	OO	OO	YES
1843	2163	each	OO	OO	YES
1844	2164	slice	NN	NN	YES
1845	2165	to	OO	OO	YES
1846	2169	the	OO	OO	YES
1847	2170	detail	NN	NN	YES
1848	2172	The	OO	OO	YES
1849	2173	final	JJ	JJ	YES
1850	2174	image	NN	NN	YES
1851	2175	stack	NN	NN	YES
1852	2176	is	VB	VB	YES
1853	2177	continuous	JJ	JJ	YES
1854	2178	across	OO	OO	YES
1855	2179	the	OO	OO	YES
1856	2180	slice	NN	NN	YES
1857	2181	axis	NN	NN	YES
1858	2182	and	OO	OO	YES
1859	2183	maintains	VB	VB	YES
1860	2184	sharp	JJ	JJ	YES
1861	2185	details	NN	NN	YES
1862	2186	within	OO	OO	YES
1863	2187	each	OO	OO	YES
1864	2188	slice	NN	NN	YES
1865	2190	Adapting	VB	VB	YES
1866	2191	existing	VB	VB	YES
1867	2197	techniques	NN	NN	YES
1868	2198	for	OO	OO	YES
1869	2199	solving	VB	VB	YES
1870	2200	the	OO	OO	YES
1871	2201	linear	JJ	JJ	YES
1872	2202	system	NN	NN	YES
1873	2204	we	NN	NN	YES
1874	2205	describe	VB	VB	YES
1875	2206	a	OO	OO	YES
1876	2207	parallel	JJ	JJ	YES
1877	2208	algorithm	NN	NN	YES
1878	2209	with	OO	OO	YES
1879	2210	time	NN	NN	YES
1880	2211	complexity	NN	NN	YES
1881	2212	that	OO	OO	YES
1882	2213	is	VB	VB	YES
1883	2214	linear	JJ	JJ	YES
1884	2215	in	OO	OO	YES
1885	2216	the	OO	OO	YES
1886	2217	size	NN	NN	YES
1887	2218	of	OO	OO	YES
1888	2219	the	OO	OO	YES
1889	2220	data	NN	NN	YES
1890	2221	and	OO	OO	YES
1891	2222	space	NN	NN	YES
1892	2223	complexity	NN	NN	YES
1893	2224	that	OO	OO	YES
1894	2225	is	VB	VB	YES
1895	2230	allowing	VB	VB	YES
1896	2231	us	NN	NN	YES
1897	2232	to	OO	OO	YES
1898	2233	process	VB	VB	YES
1899	2234	datasets	NN	NN	YES
1900	2235	as	RB	RB	YES
1901	2236	large	JJ	JJ	YES
1902	2237	as	OO	OO	YES
1903	2238	five	OO	OO	YES
1904	2239	teravoxels	NN	NN	YES
1905	2240	with	OO	OO	YES
1906	2241	a	OO	OO	YES
1907	2242	600	OO	OO	YES
1908	2243	MB	NN	NN	YES
1909	2244	memory	NN	NN	YES
1910	2245	footprint	NN	NN	YES
1911	2247	Index	NN	NN	YES
1912	2251	Domain	NN	NN	YES
1913	2253	Image	NN	NN	YES
1914	2254	Processing	NN	NN	YES
1915	2256	Image	NN	NN	YES
1916	2257	Fusion	NN	NN	YES
1917	2258	I	NN	NN	YES
1918	2259	INTRODUCTION	NN	NN	YES
1919	2260	Recent	JJ	JJ	YES
1920	2261	innovation	NN	NN	YES
1921	2262	and	OO	OO	YES
1922	2263	automation	NN	NN	YES
1923	2264	of	OO	OO	YES
1924	2265	electron	NN	NN	YES
1925	2266	microscopy	NN	NN	YES
1926	2267	sectioning	NN	NN	YES
1927	2268	has	VB	VB	YES
1928	2269	made	VB	VB	YES
1929	2270	it	NN	NN	YES
1930	2271	possible	JJ	JJ	YES
1931	2272	to	OO	OO	YES
1932	2273	obtain	VB	VB	YES
1933	2277	image	NN	NN	YES
1934	2278	stacks	NN	NN	YES
1935	2279	capturing	VB	VB	YES
1936	2280	the	OO	OO	YES
1937	2281	relationships	NN	NN	YES
1938	2282	between	OO	OO	YES
1939	2283	cellular	JJ	JJ	YES
1940	2284	structures	NN	NN	YES
1941	2286	1	OO	OO	YES
1942	2289	This	OO	OO	YES
1943	2291	in	OO	OO	YES
1944	2292	turn	NN	NN	YES
1945	2294	has	VB	VB	YES
1946	2295	motivated	VB	VB	YES
1947	2296	research	NN	NN	YES
1948	2297	in	OO	OO	YES
1949	2298	areas	NN	NN	YES
1950	2299	such	JJ	JJ	YES
1951	2300	as	OO	OO	YES
1952	2301	connectomics	NN	NN	YES
1953	2303	2	OO	OO	YES
1954	2307	3	OO	OO	YES
1955	2311	4	OO	OO	YES
1956	2315	5	OO	OO	YES
1957	2317	which	OO	OO	YES
1958	2318	aims	VB	VB	YES
1959	2319	to	OO	OO	YES
1960	2320	gain	VB	VB	YES
1961	2321	insight	NN	NN	YES
1962	2322	into	OO	OO	YES
1963	2323	neural	JJ	JJ	YES
1964	2324	function	NN	NN	YES
1965	2325	through	OO	OO	YES
1966	2326	the	OO	OO	YES
1967	2327	study	NN	NN	YES
1968	2328	of	OO	OO	YES
1969	2329	the	OO	OO	YES
1970	2330	connectivity	NN	NN	YES
1971	2331	network	NN	NN	YES
1972	2333	While	OO	OO	YES
1973	2334	the	OO	OO	YES
1974	2335	technological	JJ	JJ	YES
1975	2336	advances	NN	NN	YES
1976	2337	in	OO	OO	YES
1977	2338	acquisition	NN	NN	YES
1978	2339	and	OO	OO	YES
1979	2340	registration	NN	NN	YES
1980	2341	have	VB	VB	YES
1981	2342	made	VB	VB	YES
1982	2343	it	NN	NN	YES
1983	2344	possible	JJ	JJ	YES
1984	2345	to	OO	OO	YES
1985	2346	acquire	VB	VB	YES
1986	2347	unprecedentedly	RB	RB	YES
1987	2348	large	JJ	JJ	YES
1988	2352	volumes	NN	NN	YES
1989	2354	the	OO	OO	YES
1990	2355	acquisition	NN	NN	YES
1991	2356	process	NN	NN	YES
1992	2357	itself	NN	NN	YES
1993	2358	introduces	VB	VB	YES
1994	2359	undesirable	JJ	JJ	YES
1995	2360	artifacts	NN	NN	YES
1996	2361	in	OO	OO	YES
1997	2362	the	OO	OO	YES
1998	2363	data	NN	NN	YES
1999	2365	complicating	VB	VB	YES
2000	2366	tasks	NN	NN	YES
2001	2367	of	OO	OO	YES
2002	2370	anatomy	NN	NN	YES
2003	2371	tracking	VB	NN	NO
2004	2373	One	OO	JJ	NO
2005	2374	morning	NN	NN	YES
2006	2376	when	RB	RB	YES
2007	2377	Gregor	NN	NN	YES
2008	2378	Samsa	NN	NN	YES
2009	2379	woke	VB	VB	YES
2010	2380	from	OO	OO	YES
2011	2381	troubled	JJ	JJ	YES
2012	2382	dreams	NN	NN	YES
2013	2384	he	NN	NN	YES
2014	2385	found	VB	VB	YES
2015	2386	himself	NN	NN	YES
2016	2387	transformed	VB	VB	YES
2017	2388	in	OO	OO	YES
2018	2389	his	JJ	JJ	YES
2019	2390	bed	NN	NN	YES
2020	2391	into	OO	OO	YES
2021	2392	a	OO	OO	YES
2022	2393	horrible	JJ	JJ	YES
2023	2394	vermin	NN	NN	YES
2024	2396	He	NN	NN	YES
2025	2397	lay	VB	VB	YES
2026	2398	on	OO	OO	YES
2027	2399	his	JJ	JJ	YES
2028	2403	back	RB	??	NO
2029	2405	and	OO	OO	YES
2030	2406	if	OO	OO	YES
2031	2407	he	NN	NN	YES
2032	2408	lifted	VB	VB	YES
2033	2409	his	JJ	JJ	YES
2034	2410	head	NN	NN	YES
2035	2411	a	OO	OO	YES
2036	2412	little	JJ	JJ	YES
2037	2413	he	NN	NN	YES
2038	2414	could	VB	VB	YES
2039	2415	see	VB	VB	YES
2040	2416	his	JJ	JJ	YES
2041	2417	brown	JJ	JJ	YES
2042	2418	belly	NN	NN	YES
2043	2420	slightly	RB	RB	YES
2044	2421	domed	JJ	JJ	YES
2045	2422	and	OO	OO	YES
2046	2423	divided	VB	VB	YES
2047	2424	by	OO	OO	YES
2048	2425	arches	NN	NN	YES
2049	2426	into	OO	OO	YES
2050	2427	stiff	JJ	JJ	YES
2051	2428	sections	NN	NN	YES
2052	2430	The	OO	OO	YES
2053	2431	bedding	NN	NN	YES
2054	2432	was	VB	VB	YES
2055	2433	hardly	RB	RB	YES
2056	2434	able	JJ	JJ	YES
2057	2435	to	OO	OO	YES
2058	2436	cover	VB	VB	YES
2059	2437	it	NN	NN	YES
2060	2438	and	OO	OO	YES
2061	2439	seemed	VB	VB	YES
2062	2440	ready	JJ	JJ	YES
2063	2441	to	OO	OO	YES
2064	2442	slide	VB	VB	YES
2065	2443	off	OO	OO	YES
2066	2444	any	OO	OO	YES
2067	2445	moment	NN	NN	YES
2068	2447	His	JJ	JJ	YES
2069	2448	many	JJ	JJ	YES
2070	2449	legs	NN	NN	YES
2071	2451	pitifully	RB	RB	YES
2072	2452	thin	JJ	JJ	YES
2073	2453	compared	VB	VB	YES
2074	2454	with	OO	OO	YES
2075	2455	the	OO	OO	YES
2076	2456	size	NN	NN	YES
2077	2457	of	OO	OO	YES
2078	2458	the	OO	OO	YES
2079	2459	rest	NN	NN	YES
2080	2460	of	OO	OO	YES
2081	2461	him	NN	NN	YES
2082	2463	waved	VB	VB	YES
2083	2464	about	RB	RB	YES
2084	2465	helplessly	RB	RB	YES
2085	2466	as	OO	OO	YES
2086	2467	he	NN	NN	YES
2087	2468	looked	VB	VB	YES
2088	2471	What	NN	NN	YES
2089	2472	s	VB	VB	YES
2090	2473	happened	VB	VB	YES
2091	2474	to	OO	OO	YES
2092	2475	me	NN	NN	YES
2093	2478	he	NN	NN	YES
2094	2479	thought	VB	VB	YES
2095	2481	It	NN	NN	YES
2096	2482	was	VB	VB	YES
2097	2483	nt	RB	RB	YES
2098	2484	a	OO	OO	YES
2099	2485	dream	NN	NN	YES
2100	2487	His	JJ	JJ	YES
2101	2488	room	NN	NN	YES
2102	2490	a	OO	OO	YES
2103	2491	proper	JJ	JJ	YES
2104	2492	human	JJ	NN	NO
2105	2493	room	NN	NN	YES
2106	2494	although	OO	OO	YES
2107	2495	a	OO	OO	YES
2108	2496	little	JJ	RB	NO
2109	2497	too	RB	RB	YES
2110	2498	small	JJ	JJ	YES
2111	2500	lay	VB	VB	YES
2112	2501	peacefully	RB	RB	YES
2113	2502	between	OO	OO	YES
2114	2503	its	JJ	JJ	YES
2115	2504	four	OO	OO	YES
2116	2505	familiar	JJ	JJ	YES
2117	2506	walls	NN	NN	YES
2118	2508	A	OO	OO	YES
2119	2509	collection	NN	NN	YES
2120	2510	of	OO	OO	YES
2121	2511	textile	NN	JJ	NO
2122	2512	samples	NN	NN	YES
2123	2513	lay	VB	VB	YES
2124	2514	spread	VB	VB	YES
2125	2515	out	OO	RB	NO
2126	2516	on	OO	OO	YES
2127	2517	the	OO	OO	YES
2128	2518	table	NN	NN	YES
2129	2520	Samsa	NN	NN	YES
2130	2521	was	VB	VB	YES
2131	2522	a	OO	OO	YES
2132	2523	travelling	VB	JJ	NO
2133	2524	salesman	NN	NN	YES
2134	2526	and	OO	OO	YES
2135	2527	above	OO	OO	YES
2136	2528	it	NN	NN	YES
2137	2529	there	RB	OO	NO
2138	2530	hung	VB	VB	YES
2139	2531	a	OO	OO	YES
2140	2532	picture	NN	NN	YES
2141	2533	that	OO	OO	YES
2142	2534	he	NN	NN	YES
2143	2535	had	VB	VB	YES
2144	2536	recently	RB	RB	YES
2145	2537	cut	VB	VB	YES
2146	2538	out	OO	OO	YES
2147	2539	of	OO	OO	YES
2148	2540	an	OO	OO	YES
2149	2541	illustrated	VB	JJ	NO
2150	2542	magazine	NN	NN	YES
2151	2543	and	OO	OO	YES
2152	2544	housed	VB	VB	YES
2153	2545	in	OO	OO	YES
2154	2546	a	OO	OO	YES
2155	2547	nice	JJ	JJ	YES
2156	2549	gilded	JJ	JJ	YES
2157	2550	frame	NN	NN	YES
2158	2552	It	NN	NN	YES
2159	2553	showed	VB	VB	YES
2160	2554	a	OO	OO	YES
2161	2555	lady	NN	NN	YES
2162	2556	fitted	VB	VB	YES
2163	2557	out	OO	OO	YES
2164	2558	with	OO	OO	YES
2165	2559	a	OO	OO	YES
2166	2560	fur	NN	NN	YES
2167	2561	hat	NN	NN	YES
2168	2562	and	OO	OO	YES
2169	2563	fur	NN	JJ	NO
2170	2564	boa	NN	NN	YES
2171	2565	who	NN	NN	YES
2172	2566	sat	VB	VB	YES
2173	2567	upright	RB	RB	YES
2174	2569	raising	VB	VB	YES
2175	2570	a	OO	OO	YES
2176	2571	heavy	JJ	JJ	YES
2177	2572	fur	NN	NN	YES
2178	2573	muff	NN	NN	YES
2179	2574	that	OO	OO	YES
2180	2575	covered	VB	VB	YES
2181	2576	the	OO	OO	YES
2182	2577	whole	NN	NN	YES
2183	2578	of	OO	OO	YES
2184	2579	her	JJ	JJ	YES
2185	2580	lower	JJ	JJ	YES
2186	2581	arm	NN	NN	YES
2187	2582	towards	OO	OO	YES
2188	2583	the	OO	OO	YES
2189	2584	viewer	NN	NN	YES
2190	2586	Gregor	NN	NN	YES
2191	2587	then	RB	RB	YES
2192	2588	turned	VB	VB	YES
2193	2589	to	OO	OO	YES
2194	2590	look	VB	VB	YES
2195	2591	out	OO	OO	YES
2196	2592	the	OO	OO	YES
2197	2593	window	NN	NN	YES
2198	2594	at	OO	OO	YES
2199	2595	the	OO	OO	YES
2200	2596	dull	JJ	JJ	YES
2201	2597	weather	NN	NN	YES
2202	2599	It	NN	NN	YES
2203	2600	was	VB	VB	YES
2204	2601	the	OO	OO	YES
2205	2602	year	NN	NN	YES
2206	2603	of	OO	OO	YES
2207	2604	Our	JJ	JJ	YES
2208	2605	Lord	NN	NN	YES
2209	2606	one	OO	OO	YES
2210	2607	thousand	OO	OO	YES
2211	2608	seven	OO	OO	YES
2212	2609	hundred	OO	OO	YES
2213	2610	and	OO	OO	YES
2214	2615	Spiritual	JJ	JJ	YES
2215	2616	revelations	NN	NN	YES
2216	2617	were	VB	VB	YES
2217	2618	conceded	VB	VB	YES
2218	2619	to	OO	OO	YES
2219	2620	England	NN	NN	YES
2220	2621	at	OO	OO	YES
2221	2622	that	OO	OO	YES
2222	2623	favoured	JJ	JJ	YES
2223	2624	period	NN	NN	YES
2224	2626	as	OO	OO	YES
2225	2627	at	OO	OO	YES
2226	2628	this	OO	OO	YES
2227	2630	Mrs	NN	NN	YES
2228	2631	Southcott	NN	NN	YES
2229	2632	had	VB	VB	YES
2230	2633	recently	RB	RB	YES
2231	2634	attained	VB	VB	YES
2232	2635	her	JJ	JJ	YES
2233	2641	blessed	JJ	JJ	YES
2234	2642	birthday	NN	NN	YES
2235	2644	of	OO	OO	YES
2236	2645	whom	NN	NN	YES
2237	2646	a	OO	OO	YES
2238	2647	prophetic	JJ	JJ	YES
2239	2648	private	JJ	JJ	YES
2240	2649	in	OO	OO	YES
2241	2650	the	OO	OO	YES
2242	2651	Life	NN	NN	YES
2243	2652	Guards	NN	NN	YES
2244	2653	had	VB	VB	YES
2245	2654	heralded	VB	VB	YES
2246	2655	the	OO	OO	YES
2247	2656	sublime	JJ	JJ	YES
2248	2657	appearance	NN	NN	YES
2249	2658	by	OO	OO	YES
2250	2659	announcing	VB	VB	YES
2251	2660	that	OO	OO	YES
2252	2661	arrangements	NN	NN	YES
2253	2662	were	VB	VB	YES
2254	2663	made	VB	VB	YES
2255	2664	for	OO	OO	YES
2256	2665	the	OO	OO	YES
2257	2666	swallowing	VB	VB	YES
2258	2667	up	OO	OO	YES
2259	2668	of	OO	OO	YES
2260	2669	London	NN	NN	YES
2261	2670	and	OO	OO	YES
2262	2671	Westminster	NN	NN	YES
2263	2673	Even	RB	RB	YES
2264	2674	the	OO	OO	YES
2265	2678	ghost	NN	NN	YES
2266	2679	had	VB	VB	YES
2267	2680	been	VB	VB	YES
2268	2681	laid	VB	VB	YES
2269	2682	only	RB	RB	YES
2270	2683	a	OO	OO	YES
2271	2684	round	JJ	JJ	YES
2272	2685	dozen	NN	NN	YES
2273	2686	of	OO	OO	YES
2274	2687	years	NN	NN	YES
2275	2689	after	OO	OO	YES
2276	2690	rapping	VB	VB	YES
2277	2691	out	OO	OO	YES
2278	2692	its	JJ	JJ	YES
2279	2693	messages	NN	NN	YES
2280	2695	as	OO	OO	YES
2281	2696	the	OO	OO	YES
2282	2697	spirits	NN	NN	YES
2283	2698	of	OO	OO	YES
2284	2699	this	OO	OO	YES
2285	2700	very	JJ	JJ	YES
2286	2701	year	NN	NN	YES
2287	2702	last	JJ	JJ	YES
2288	2703	past	NN	NN	YES
2289	2705	supernaturally	RB	RB	YES
2290	2706	deficient	JJ	JJ	YES
2291	2707	in	OO	OO	YES
2292	2708	originality	NN	NN	YES
2293	2710	rapped	VB	VB	YES
2294	2711	out	OO	OO	YES
2295	2712	theirs	NN	NN	YES
2296	2714	Mere	JJ	JJ	YES
2297	2715	messages	NN	NN	YES
2298	2716	in	OO	OO	YES
2299	2717	the	OO	OO	YES
2300	2718	earthly	JJ	JJ	YES
2301	2719	order	NN	NN	YES
2302	2720	of	OO	OO	YES
2303	2721	events	NN	NN	YES
2304	2722	had	VB	VB	YES
2305	2723	lately	RB	RB	YES
2306	2724	come	VB	VB	YES
2307	2725	to	OO	OO	YES
2308	2726	the	OO	OO	YES
2309	2727	English	JJ	JJ	YES
2310	2728	Crown	NN	NN	YES
2311	2729	and	OO	OO	YES
2312	2730	People	NN	NN	YES
2313	2732	from	OO	OO	YES
2314	2733	a	OO	OO	YES
2315	2734	congress	NN	NN	YES
2316	2735	of	OO	OO	YES
2317	2736	British	JJ	JJ	YES
2318	2737	subjects	NN	NN	YES
2319	2738	in	OO	OO	YES
2320	2739	America	NN	NN	YES
2321	2741	which	OO	OO	YES
2322	2743	strange	JJ	JJ	YES
2323	2744	to	OO	OO	YES
2324	2745	relate	VB	VB	YES
2325	2747	have	VB	VB	YES
2326	2748	proved	VB	VB	YES
2327	2749	more	RB	RB	YES
2328	2750	important	JJ	JJ	YES
2329	2751	to	OO	OO	YES
2330	2752	the	OO	OO	YES
2331	2753	human	JJ	JJ	YES
2332	2754	race	NN	NN	YES
2333	2755	than	OO	OO	YES
2334	2756	any	OO	OO	YES
2335	2757	communications	NN	NN	YES
2336	2758	yet	RB	RB	YES
2337	2759	received	VB	VB	YES
2338	2760	through	OO	OO	YES
2339	2761	any	OO	OO	YES
2340	2762	of	OO	OO	YES
2341	2763	the	OO	OO	YES
2342	2764	chickens	NN	NN	YES
2343	2765	of	OO	OO	YES
2344	2766	the	OO	OO	YES
2345	2770	brood	NN	NN	YES
2346	2772	France	NN	NN	YES
2347	2774	less	JJ	RB	NO
2348	2775	favoured	JJ	JJ	YES
2349	2776	on	OO	OO	YES
2350	2777	the	OO	OO	YES
2351	2778	whole	NN	NN	YES
2352	2779	as	OO	OO	YES
2353	2780	to	OO	OO	YES
2354	2781	matters	NN	NN	YES
2355	2782	spiritual	JJ	JJ	YES
2356	2783	than	OO	OO	YES
2357	2784	her	JJ	JJ	YES
2358	2785	sister	NN	NN	YES
2359	2786	of	OO	OO	YES
2360	2787	the	OO	OO	YES
2361	2788	shield	NN	NN	YES
2362	2789	and	OO	OO	YES
2363	2790	trident	NN	NN	YES
2364	2792	rolled	VB	VB	YES
2365	2793	with	OO	OO	YES
2366	2794	exceeding	VB	VB	YES
2367	2795	smoothness	NN	JJ	NO
2368	2796	down	OO	OO	YES
2369	2797	hill	NN	NN	YES
2370	2799	making	VB	VB	YES
2371	2800	paper	NN	NN	YES
2372	2801	money	NN	NN	YES
2373	2802	and	OO	OO	YES
2374	2803	spending	VB	VB	YES
2375	2804	it	NN	NN	YES
2376	2806	Under	OO	OO	YES
2377	2807	the	OO	OO	YES
2378	2808	guidance	NN	NN	YES
2379	2809	of	OO	OO	YES
2380	2810	her	JJ	JJ	YES
2381	2811	Christian	JJ	JJ	YES
2382	2812	pastors	NN	NN	YES
2383	2814	she	NN	NN	YES
2384	2815	entertained	VB	VB	YES
2385	2816	herself	NN	NN	YES
2386	2818	besides	OO	RB	NO
2387	2820	with	OO	OO	YES
2388	2821	such	JJ	JJ	YES
2389	2822	humane	JJ	JJ	YES
2390	2823	achievements	NN	NN	YES
2391	2824	as	OO	OO	YES
2392	2825	sentencing	VB	NN	NO
2393	2826	a	OO	OO	YES
2394	2827	youth	NN	NN	YES
2395	2828	to	OO	OO	YES
2396	2829	have	VB	VB	YES
2397	2830	his	JJ	JJ	YES
2398	2831	hands	NN	NN	YES
2399	2832	cut	VB	VB	YES
2400	2833	off	OO	OO	YES
2401	2835	his	JJ	JJ	YES
2402	2836	tongue	NN	NN	YES
2403	2837	torn	VB	VB	YES
2404	2838	out	OO	RB	NO
2405	2839	with	OO	OO	YES
2406	2840	pincers	NN	NN	YES
2407	2842	and	OO	OO	YES
2408	2843	his	JJ	JJ	YES
2409	2844	body	NN	NN	YES
2410	2845	burned	VB	VB	YES
2411	2846	alive	JJ	JJ	YES
2412	2848	because	OO	OO	YES
2413	2849	he	NN	NN	YES
2414	2850	had	VB	VB	YES
2415	2851	not	RB	RB	YES
2416	2852	kneeled	VB	VB	YES
2417	2853	down	OO	OO	YES
2418	2854	in	OO	OO	YES
2419	2855	the	OO	OO	YES
