indexInText	indexInSentence	sentenceNumber	token	posTag	lemma	neTag
1679	10	91	English	NNP	english	LANGUAGE
1680	11	91	grammar	NN	grammar	
1681	12	91	very	RB	very	
1682	13	91	well	RB	well	
1683	14	91	,	,	,	
1684	15	91	they	PRP	they	
1685	16	91	came	VBD	come	
1686	17	91	to	IN	to	
1687	18	91	this	DT	this	
1688	19	91	web	NN	web	
1689	20	91	page	NN	page	
1690	21	91	and	CC	and	
1691	22	91	posted	VBD	post	
1692	23	91	inaccurate	JJ	inaccurate	
1693	24	91	examples	NNS	example	
1694	25	91	in	IN	in	
1695	26	91	the	DT	the	
1696	27	91	comment	NN	comment	
1697	28	91	section	NN	section	
1698	29	91	.	.	.	
1699	1	92	:)	NFP	:)	
1700	1	93	The	DT	the	
1701	2	93	following	VBG	follow	
1702	3	93	command	NN	command	
1703	4	93	takes	VBZ	take	
1704	5	93	nlp4j.txt	JJ	nlp4j.txt	
1705	6	93	and	CC	and	
1706	7	93	generates	VBZ	generate	
1707	8	93	nlp4j.txt.nlp	NNS	nlp4j.txt.nlp	
1708	9	93	using	VBG	use	
1709	10	93	config	NN	config	
1710	11	93	-	HYPH	-	
1711	12	93	decode	NN	decode	
1712	13	93	-	HYPH	-	
1713	14	93	en.xml	NN	en.xml	
1714	15	93	.	.	.	
1715	1	94	Hyperlinks	NNS	hyperlink	
1716	2	94	are	VBP	be	
1717	3	94	recognized	VBN	recognize	
1718	4	94	as	IN	as	
1719	5	94	one	CD	one	
1720	6	94	unit	NN	unit	
1721	7	94	(	-LRB-	(	
1722	8	94	alaska.edu	ADD	alaska.edu	
1723	9	94	,	,	,	
1724	10	94	jmister@gmail.com	ADD	jmister@gmail.com	
1725	11	94	,	,	,	
1726	12	94	index.html	LS	index.html	
1727	13	94	)	-RRB-	)	
1728	14	94	.	.	.	
1729	1	95	Wolf	NNP	wolf	PERSON
1730	2	95	:	:	:	
1731	3	95	the	DT	the	
1732	4	95	newest	JJS	new	
1733	5	95	B.C.	NNP	b.c.	GPE
1734	6	95	character	NN	character	
1735	7	95	August	NNP	august	DATE
1736	8	95	24	CD	24	DATE
1737	9	95	,	,	,	
1738	10	95	2009;[5	CD	2009;[5	CARDINAL
1739	11	95	]	-RRB-	]	
1740	12	95	a	DT	a	
1741	13	95	blissfully	RB	blissfully	
1742	14	95	deviant	JJ	deviant	
1743	15	95	domestication	NN	domestication	
1744	16	95	of	IN	of	
1745	17	95	Precambrian	JJ	precambrian	NORP
1746	18	95	fur	NN	fur	
1747	19	95	.	.	.	
1748	1	96	Bushido	NNP	bushido	
1749	2	96	:	:	:	
1750	1	97	The	DT	the	WORK_OF_ART
1751	2	97	Soul	NN	soul	WORK_OF_ART
1752	3	97	of	IN	of	WORK_OF_ART
1753	4	97	Japan	NNP	japan	WORK_OF_ART
1754	5	97	is	VBZ	be	
1755	6	97	,	,	,	
1756	7	97	along	IN	along	
1757	8	97	with	IN	with	
1758	9	97	the	DT	the	
1759	10	97	classic	JJ	classic	
1760	11	97	text	NN	text	
1761	12	97	Hagakure	NN	hagakure	
1762	13	97	by	IN	by	
1763	14	97	Tsunetomo	NNP	tsunetomo	PERSON
1764	15	97	Yamamoto	NNP	yamamoto	PERSON
1765	16	97	(	-LRB-	(	
1766	17	97	1659	CD	1659	DATE
1767	18	97	-	SYM	-	DATE
1768	19	97	1719	CD	1719	DATE
1769	20	97	)	-RRB-	)	
1770	21	97	,	,	,	
1771	22	97	a	DT	a	
1772	23	97	study	NN	study	
1773	24	97	of	IN	of	
1774	25	97	the	DT	the	
1775	26	97	way	NN	way	
1776	27	97	of	IN	of	
1777	28	97	the	DT	the	
1778	29	97	samurai	NN	samurai	
1779	30	97	.	.	.	
1780	1	98	Thus	RB	thus	
1781	2	98	,	,	,	
1782	3	98	to	TO	to	
1783	4	98	achieve	VB	achieve	
1784	5	98	a	DT	a	
1785	6	98	Bachelor	NNP	bachelor	PERSON
1786	7	98	(	-LRB-	(	
1787	8	98	with	IN	with	
1788	9	98	)	-RRB-	)	
1789	1	99	Honours	PRP$	honours	
1790	2	99	degree	NN	degree	
1791	3	99	(	-LRB-	(	
1792	4	99	abbr	NN	abbr	
1793	5	99	.	.	.	
1794	1	100	e.g.	RB	e.g.	
1795	2	100	BA	NNP	ba	ORG
1796	3	100	(	-LRB-	(	ORG
1797	4	100	Hons	NNP	hons	
1798	5	100	.	.	.	
1799	6	100	)	-RRB-	)	
1800	7	100	or	CC	or	
1801	8	100	BA	NNP	ba	ORG
1802	9	100	hons	NNS	hons	
1803	10	100	.	.	.	
1804	11	100	)	-RRB-	)	
1805	12	100	,	,	,	
1806	13	100	an	DT	an	
1807	14	100	extra	JJ	extra	
1808	15	100	"	``	"	
1809	16	100	postgraduate	NN	postgraduate	
1810	17	100	"	''	"	
1811	18	100	year	NN	year	
1812	19	100	and	CC	and	
1813	20	100	a	DT	a	
1814	21	100	high	JJ	high	
1815	22	100	research	NN	research	
1816	23	100	honour	NN	honour	
1817	24	100	's	POS	's	
1818	25	100	thesis	NN	thesis	
1819	26	100	must	MD	must	
1820	27	100	be	VB	be	
1821	28	100	completed	VBN	complete	
1822	29	100	;	:	;	
1823	30	100	see	VB	see	
1824	31	100	Honours	NNP	honours	ORG
1825	32	100	Degrees	NNP	degrees	ORG
1826	33	100	.	.	.	
1827	1	101	Contracted	VBN	contract	
1828	2	101	"	``	"	
1829	3	101	Dr	NNP	dr	
1830	4	101	"	''	"	
1831	5	101	or	CC	or	
1832	6	101	"	``	"	
1833	7	101	Dr.	NNP	dr.	
1834	8	101	"	''	"	
1835	9	101	,	,	,	
1836	10	101	it	PRP	it	
1837	11	101	is	VBZ	be	
1838	12	101	used	VBN	use	
1839	13	101	as	IN	as	
1840	14	101	a	DT	a	
1841	15	101	designation	NN	designation	
1842	16	101	for	IN	for	
1843	17	101	a	DT	a	
1844	18	101	person	NN	person	
1845	19	101	who	WP	who	
1846	20	101	has	VBZ	have	
1847	21	101	obtained	VBN	obtain	
1848	22	101	a	DT	a	
1849	23	101	Research	NN	research	
1850	24	101	Doctorate	NNP	doctorate	
1851	25	101	(	-LRB-	(	
1852	26	101	i.e.	FW	i.e.	
1853	27	101	Ph.D.	NN	ph.d.	
1854	28	101	,	,	,	
1855	29	101	Ed	NNP	ed	PERSON
1856	30	101	.	.	.	
1857	1	102	D	NN	d	
1858	2	102	)	-RRB-	)	
1859	3	102	.	.	.	
1860	1	103	This	DT	this	
1861	2	103	displaced	VBD	displace	
1862	3	103	the	DT	the	
1863	4	103	existing	VBG	exist	
1864	5	103	Doctor	NN	doctor	
1865	6	103	of	IN	of	
1866	7	103	Philosophy	NNP	philosophy	
1867	8	103	degree	NN	degree	
1868	9	103	in	IN	in	
1869	10	103	some	DT	some	
1870	11	103	Universities	NNS	university	
1871	12	103	;	:	;	
1872	13	103	for	IN	for	
1873	14	103	instance	NN	instance	
1874	15	103	,	,	,	
1875	16	103	the	DT	the	
1876	17	103	D.Phil	NNP	d.phil	
1877	18	103	.	.	.	
1878	1	104	(	-LRB-	(	
1879	2	104	higher	JJR	high	
1880	3	104	doctorate	NN	doctorate	
1881	4	104	in	IN	in	
1882	5	104	the	DT	the	
1883	6	104	faculty	NN	faculty	
1884	7	104	of	IN	of	
1885	8	104	philosophy	NN	philosophy	
1886	9	104	)	-RRB-	)	
1887	10	104	at	IN	at	
1888	11	104	the	DT	the	ORG
1889	12	104	University	NNP	university	ORG
1890	13	104	of	IN	of	ORG
1891	14	104	St	NNP	st	ORG
1892	15	104	Andrews	NNP	andrews	ORG
1893	16	104	was	VBD	be	
1894	17	104	discontinued	VBN	discontinue	
1895	18	104	and	CC	and	
1896	19	104	replaced	VBN	replace	
1897	20	104	with	IN	with	
1898	21	104	the	DT	the	
1899	22	104	Ph.D.	NN	ph.d.	
1900	23	104	(	-LRB-	(	
1901	24	104	research	NN	research	
1902	25	104	doctorate	NN	doctorate	
1903	26	104	)	-RRB-	)	
1904	27	104	.	.	.	
1905	1	105	Both	DT	both	
1906	2	105	Mrs.	NNP	mrs.	
1907	3	105	(	-LRB-	(	
1908	4	105	for	IN	for	
1909	5	105	married	JJ	married	
1910	6	105	)	-RRB-	)	
1911	7	105	and	CC	and	
1912	8	105	Miss	NNP	miss	
1913	9	105	(	-LRB-	(	
1914	10	105	for	IN	for	
1915	11	105	unmarried	JJ	unmarried	
1916	12	105	)	-RRB-	)	
1917	13	105	were	VBD	be	
1918	14	105	originally	RB	originally	
1919	15	105	contractions	NNS	contraction	
1920	16	105	of	IN	of	
1921	17	105	the	DT	the	
1922	18	105	term	NN	term	
1923	19	105	"	``	"	
1924	20	105	Mistress	NNP	mistress	ORG
1925	21	105	"	''	"	
1926	22	105	which	WDT	which	
1927	23	105	itself	PRP	itself	
1928	24	105	was	VBD	be	
1929	25	105	the	DT	the	
1930	26	105	feminine	JJ	feminine	
1931	27	105	gender	NN	gender	
1932	28	105	equivalent	NN	equivalent	
1933	29	105	of	IN	of	
1934	30	105	Mr.	NNP	mr.	
1935	31	105	,	,	,	
1936	32	105	a	DT	a	
1937	33	105	contraction	NN	contraction	
1938	34	105	of	IN	of	
1939	35	105	"	``	"	
1940	36	105	Master	NNP	master	
1941	37	105	.	.	.	
1942	1	106	"	``	"	
1943	2	106	Star	NNP	star	
1944	3	106	Wars	NNPS	wars	
1945	4	106	:	:	:	
1946	5	106	Episode	NNP	episode	
1947	6	106	VII	NNP	vii	
1948	7	106	-	HYPH	-	
1949	8	106	The	NNP	the	
1950	9	106	Force	NNP	force	
1951	10	106	Awakens	NNP	awakens	
1952	11	106	is	VBZ	be	
1953	12	106	a	DT	a	
1954	13	106	2015	CD	2015	DATE
1955	14	106	American	NNP	american	NORP
1956	15	106	epic	JJ	epic	
1957	16	106	space	NN	space	
1958	17	106	opera	NN	opera	
1959	18	106	film	NN	film	
1960	19	106	directed	VBN	direct	
1961	20	106	,	,	,	
1962	21	106	co	RB	co	
1963	22	106	-	,	-	
1964	23	106	produced	VBN	produce	
1965	24	106	,	,	,	
1966	25	106	and	CC	and	
1967	26	106	co	RB	co	
1968	27	106	-	HYPH	-	
1969	28	106	written	VBN	write	
1970	29	106	by	IN	by	
1971	30	106	J.	NNP	j.	PERSON
1972	31	106	J.	NNP	j.	PERSON
1973	32	106	Abrams	NNP	abrams	PERSON
1974	33	106	.	.	.	
1975	1	107	Rolls	NNP	rolls	ORG
1976	2	107	-	HYPH	-	ORG
1977	3	107	Royce	NNP	royce	ORG
1978	4	107	Motor	NNP	motor	ORG
1979	5	107	Cars	NNPS	cars	ORG
1980	6	107	Inc.	NNP	inc.	ORG
1981	7	107	said	VBD	say	
1982	8	107	it	PRP	it	
1983	9	107	expects	VBZ	expect	
1984	10	107	its	PRP$	its	
1985	11	107	U.S.	NNP	u.s.	GPE
1986	12	107	sales	NNS	sale	
1987	13	107	to	TO	to	
1988	14	107	remain	VB	remain	
1989	15	107	steady	JJ	steady	
1990	16	107	at	IN	at	
1991	17	107	about	IN	about	CARDINAL
1992	18	107	1,200	CD	1,200	CARDINAL
1993	19	107	cars	NNS	car	
1994	20	107	in	IN	in	
1995	21	107	1990	CD	1990	DATE
1996	22	107	.	.	.	
1997	1	108	He	PRP	he	
1998	2	108	says	VBZ	say	
1999	3	108	the	DT	the	
2000	4	108	big	JJ	big	
2001	5	108	questions–“Do	NN	questions–“do	
2002	6	108	you	PRP	you	
2003	7	108	really	RB	really	
2004	8	108	need	VBP	need	
2005	9	108	this	DT	this	
2006	10	108	much	JJ	much	
2007	11	108	money	NN	money	
2008	12	108	to	TO	to	
2009	13	108	put	VB	put	
2010	14	108	up	RP	up	
2011	15	108	these	DT	these	
2012	16	108	investments	NNS	investment	
2013	17	108	?	.	?	
2014	1	109	Have	VBP	have	
2015	2	109	you	PRP	you	
2016	3	109	told	VBN	tell	
2017	4	109	investors	NNS	investor	
2018	5	109	what	WP	what	
2019	6	109	is	VBZ	be	
2020	7	109	happening	VBG	happen	
2021	8	109	in	IN	in	
2022	9	109	your	PRP$	your	
2023	10	109	sector	NN	sector	
2024	11	109	?	.	?	
2025	1	110	What	WP	what	
2026	2	110	about	IN	about	
2027	3	110	your	PRP$	your	
2028	4	110	track	NN	track	
2029	5	110	record?–“aren’t	NN	record?–“aren’t	
2030	6	110	asked	VBD	ask	
2031	7	110	of	IN	of	
2032	8	110	companies	NNS	company	
2033	9	110	coming	VBG	come	
2034	10	110	to	IN	to	
2035	11	110	market	NN	market	
2036	12	110	.	.	.	
2037	1	111	The	DT	the	
2038	2	111	packages	NNS	package	
2039	3	111	are	VBP	be	
2040	4	111	delivered	VBN	deliver	
2041	5	111	to	IN	to	
2042	6	111	the	DT	the	
2043	7	111	c/o	NN	c/o	
2044	8	111	,	,	,	
2045	9	111	where	WRB	where	
2046	10	111	the	DT	the	
2047	11	111	"	``	"	
2048	12	111	c	NN	c	
2049	13	111	"	''	"	
2050	14	111	stands	VBZ	stand	
2051	15	111	for	IN	for	
2052	16	111	care	NN	care	
2053	17	111	and	CC	and	
2054	18	111	'	``	'	
2055	19	111	o	UH	o	
2056	20	111	'	''	'	
2057	21	111	stands	VBZ	stand	
2058	22	111	for	IN	for	
2059	23	111	of	IN	of	
2060	24	111	.	.	.	
2061	1	112	The	DT	the	
2062	2	112	ABM	NNP	abm	ORG
2063	3	112	models	NNS	model	
2064	4	112	developed	VBN	develop	
2065	5	112	as	IN	as	
2066	6	112	spatially	RB	spatially	
2067	7	112	embedded	VBN	embed	
2068	8	112	populations	NNS	population	
2069	9	112	--	:	--	
2070	10	112	pattern	NN	pattern	
2071	11	112	based	VBN	base	
2072	12	112	modeling	NN	modeling	
2073	13	112	--	:	--	
2074	14	112	are	VBP	be	
2075	15	112	step	NN	step	
2076	16	112	towards	IN	towards	
2077	17	112	quantifiable	JJ	quantifiable	
2078	18	112	frameworks	NNS	framework	
2079	19	112	.	.	.	
2080	1	113	The	DT	the	
2081	2	113	hierarchical	JJ	hierarchical	
2082	3	113	decompositional	JJ	decompositional	
2083	4	113	models	NNS	model	
2084	5	113	-	.	-	
2085	6	113	standar	NN	standar	
2086	7	113	models-	NN	models-	
2087	8	113	will	MD	will	
2088	9	113	split	VB	split	
2089	10	113	the	DT	the	
2090	11	113	problem	NN	problem	
2091	12	113	,	,	,	
2092	13	113	but	CC	but	
2093	14	113	can	MD	can	
2094	15	113	not	RB	not	
2095	16	113	syntesize	VB	syntesize	
2096	17	113	the	DT	the	
2097	18	113	systems	NNS	system	
2098	19	113	with	IN	with	
2099	20	113	nonlinear	JJ	nonlinear	
2100	21	113	dynamics	NNS	dynamic	
2101	22	113	.	.	.	
2102	1	114	Our	PRP$	our	
2103	2	114	frameworks	NN	framework	
2104	3	114	is	VBZ	be	
2105	4	114	transitionally-	JJ	transitionally-	
2106	5	114	,	,	,	
2107	6	114	rotationally-	JJ	rotationally-	
2108	7	114	and	CC	and	
2109	8	114	scale	NN	scale	
2110	9	114	-	HYPH	-	
2111	10	114	invariant	NN	invariant	
2112	11	114	apporach	NN	apporach	
2113	12	114	to	IN	to	
2114	13	114	getting	VBG	get	
2115	14	114	things	NNS	thing	
2116	15	114	done	VBN	do	
2117	16	114	.	.	.	
2118	1	115	They	PRP	they	
2119	2	115	include	VBP	include	
2120	3	115	such	JJ	such	
2121	4	115	forms	NNS	form	
2122	5	115	as	IN	as	
2123	6	115	Feb'ry	NNP	feb'ry	ORG
2124	7	115	for	IN	for	
2125	8	115	February	NNP	february	DATE
2126	9	115	,	,	,	
2127	10	115	lib'ry	NN	lib'ry	
2128	11	115	for	IN	for	
2129	12	115	library	NN	library	
2130	13	115	,	,	,	
2131	14	115	Antar'tic	NNP	antar'tic	ORG
2132	15	115	for	IN	for	ORG
2133	16	115	Antarctic	NNP	antarctic	ORG
2134	17	115	,	,	,	
2135	18	115	as'matic	JJ	as'matic	
2136	19	115	for	IN	for	
2137	20	115	asthmatic	JJ	asthmatic	
2138	21	115	,	,	,	
2139	22	115	twel'ths	NNS	twel'th	
2140	23	115	for	IN	for	
2141	24	115	twelfths	NNS	twelfth	
2142	25	115	,	,	,	
2143	26	115	patien	NN	patien	
2144	27	115	's	POS	's	
2145	28	115	for	IN	for	
2146	29	115	patients	NNS	patient	
2147	30	115	,	,	,	
2148	31	115	reco'nize	VB	reco'nize	
2149	32	115	for	IN	for	
2150	33	115	recognize	VB	recognize	
2151	34	115	,	,	,	
2152	35	115	and	CC	and	
2153	36	115	so	RB	so	
2154	37	115	on	RB	on	
2155	38	115	.	.	.	
2156	1	116	It	PRP	-PRON-	
2157	2	116	's	VBZ	'	
2158	3	116	very	RB	very	
2159	4	116	difficult	JJ	difficult	
2160	5	116	in	IN	in	
2161	6	116	fact	NN	fact	
2162	7	116	to	TO	to	
2163	8	116	say	VB	say	
2164	9	116	some	DT	some	
2165	10	116	of	IN	of	
2166	11	116	these	DT	these	
2167	12	116	words	NNS	word	
2168	13	116	in	IN	in	
2169	14	116	their	PRP$	their	
2170	15	116	'	``	'	
2171	16	116	full	JJ	full	
2172	17	116	'	''	'	
2173	18	116	form	NN	form	
2174	19	116	--	:	--	
2175	20	116	try	VB	try	
2176	21	116	pronouncing	VBG	pronounce	
2177	22	116	the	DT	the	
2178	23	116	second	JJ	second	ORDINAL
2179	24	116	t	NN	t	
2180	25	116	in	IN	in	
2181	26	116	patients	NNS	patient	
2182	27	116	,	,	,	
2183	28	116	for	IN	for	
2184	29	116	example	NN	example	
2185	30	116	.	.	.	
2186	31	116	.	.	.	
2187	32	116	.	.	.	
2188	33	116	.	.	.	
2189	1	117	[	-LRB-	[	
2190	2	117	T]he	DT	t]he	
2191	3	117	regard	NN	regard	
2192	4	117	formerly	RB	formerly	
2193	5	117	paid	VBN	pay	
2194	6	117	to	IN	to	
2195	7	117	pronunciation	NN	pronunciation	
2196	8	117	has	VBZ	have	
2197	9	117	been	VBN	be	
2198	10	117	gradually	RB	gradually	
2199	11	117	declining	VBG	decline	
2200	12	117	;	:	;	
2201	13	117	so	IN	so	
2202	14	117	that	IN	that	
2203	15	117	now	RB	now	
2204	16	117	the	DT	the	
2205	17	117	greatest	JJS	great	
2206	18	117	improprieties	NNS	impropriety	
2207	19	117	in	IN	in	
2208	20	117	that	DT	that	
2209	21	117	point	NN	point	
2210	22	117	are	VBP	be	
2211	23	117	to	TO	to	
2212	24	117	be	VB	be	
2213	25	117	found	VBN	find	
2214	26	117	among	IN	among	
2215	27	117	people	NNS	people	
2216	28	117	of	IN	of	
2217	29	117	fashion	NN	fashion	
2218	30	117	;	:	;	
2219	31	117	many	JJ	many	
2220	32	117	pronunciations	NNS	pronunciation	
2221	33	117	,	,	,	
2222	34	117	which	WDT	which	
2223	35	117	thirty	CD	thirty	CARDINAL
2224	36	117	or	CC	or	CARDINAL
2225	37	117	forty	CD	forty	CARDINAL
2226	38	117	years	NNS	year	
2227	39	117	ago	RB	ago	
2228	40	117	were	VBD	be	
2229	41	117	confined	VBN	confine	
2230	42	117	to	IN	to	
2231	43	117	the	DT	the	
2232	44	117	vulgar	NN	vulgar	
2233	45	117	,	,	,	
2234	46	117	are	VBP	be	
2235	47	117	gradually	RB	gradually	
2236	48	117	gaining	VBG	gain	
2237	49	117	ground	NN	ground	
2238	50	117	;	:	;	
2239	51	117	and	CC	and	
2240	52	117	if	IN	if	
2241	53	117	something	NN	something	
2242	54	117	be	VB	be	
2243	55	117	not	RB	not	
2244	56	117	done	VBN	do	
2245	57	117	to	TO	to	
2246	58	117	stop	VB	stop	
2247	59	117	this	DT	this	
2248	60	117	growing	VBG	grow	
2249	61	117	evil	NN	evil	
2250	62	117	,	,	,	
2251	63	117	and	CC	and	
2252	64	117	fix	VB	fix	
2253	65	117	a	DT	a	
2254	66	117	general	JJ	general	
2255	67	117	standard	NN	standard	
2256	68	117	at	IN	at	
2257	69	117	present	NN	present	
2258	70	117	,	,	,	
2259	71	117	the	DT	the	
2260	72	117	English	NNP	english	LANGUAGE
2261	73	117	is	VBZ	be	
2262	74	117	likely	JJ	likely	
2263	75	117	to	TO	to	
2264	76	117	become	VB	become	
2265	77	117	a	DT	a	
2266	78	117	mere	JJ	mere	
2267	79	117	jargon	NNS	jargon	
2268	80	117	,	,	,	
2269	81	117	which	WDT	which	
2270	82	117	every	DT	every	
2271	83	117	one	CD	one	
2272	84	117	may	MD	may	
2273	85	117	pronounce	VB	pronounce	
2274	86	117	as	IN	as	
2275	87	117	he	PRP	he	
2276	88	117	pleases	VBZ	please	
2277	89	117	.	.	.	
2278	1	118	"	``	"	
2279	2	118	Old	JJ	old	
2280	3	118	nursery	NN	nursery	
2281	4	118	rhymes	RB	rhymes	
2282	5	118	can	MD	can	
2283	6	118	.	.	.	
2284	7	118	.	.	.	
2285	1	119	.	.	.	
2286	1	120	give	VB	give	
2287	2	120	us	PRP	us	
2288	3	120	nice	JJ	nice	
2289	4	120	clues	NNS	clue	
2290	5	120	about	IN	about	
2291	6	120	earlier	JJR	early	
2292	7	120	pronunciations	NNS	pronunciation	
2293	8	120	.	.	.	
2294	1	121	"	``	"	
2295	2	121	Take	VB	take	
2296	3	121	Jack	NNP	jack	PERSON
2297	4	121	and	CC	and	
2298	5	121	Jill--'Jack	NNP	jill--'jack	PERSON
2299	6	121	and	CC	and	
2300	7	121	Jill	NNP	jill	PERSON
2301	8	121	went	VBD	go	
2302	9	121	up	IN	up	
2303	10	121	the	DT	the	
2304	11	121	hill	NN	hill	
2305	12	121	to	TO	to	
2306	13	121	fetch	VB	fetch	
2307	14	121	a	DT	a	
2308	15	121	pail	NN	pail	
2309	16	121	of	IN	of	
2310	17	121	water	NN	water	
2311	18	121	;	:	;	
2312	19	121	Jack	NNP	jack	PERSON
2313	20	121	fell	VBD	fall	
2314	21	121	down	RP	down	
2315	22	121	and	CC	and	
2316	23	121	broke	VBD	break	
2317	24	121	his	PRP$	his	
2318	25	121	crown	NN	crown	
2319	26	121	and	CC	and	
2320	27	121	Jill	NNP	jill	PERSON
2321	28	121	came	VBD	come	
2322	29	121	tumbling	VBG	tumble	
2323	30	121	after	IN	after	
2324	31	121	.	.	.	
2325	32	121	'	''	'	
2326	1	122	Thus	RB	thus	
2327	2	122	:	:	:	
2328	3	122	GH	NNP	gh	ORG
2329	4	122	is	VBZ	be	
2330	5	122	P	NN	p	
2331	6	122	,	,	,	
2332	7	122	as	IN	as	
2333	8	122	in	IN	in	
2334	9	122	hiccough	NN	hiccough	
2335	10	122	;	:	;	
2336	11	122	EAU	NNP	eau	ORG
2337	12	122	is	VBZ	be	
2338	13	122	O	UH	o	
2339	14	122	,	,	,	
2340	15	122	as	IN	as	
2341	16	122	in	IN	in	
2342	17	122	beau	NN	beau	
2343	18	122	;	:	;	
2344	19	122	GHT	NNP	ght	ORG
2345	20	122	is	VBZ	be	
2346	21	122	T	NNP	t	
2347	22	122	,	,	,	
2348	23	122	as	IN	as	
2349	24	122	in	IN	in	
2350	25	122	naught	NN	naught	
2351	26	122	;	:	;	
2352	27	122	EIGH	NNP	eigh	ORG
2353	28	122	is	VBZ	be	
2354	29	122	A	NNP	a	
2355	30	122	,	,	,	
2356	31	122	as	IN	as	
2357	32	122	in	IN	in	
2358	33	122	neigh	NN	neigh	
2359	34	122	;	:	;	
2360	35	122	PT	NNP	pt	ORG
2361	36	122	is	VBZ	be	
2362	37	122	T	NNP	t	
2363	38	122	,	,	,	
2364	39	122	as	IN	as	
2365	40	122	in	IN	in	
2366	41	122	pterodactyl	NN	pterodactyl	
2367	42	122	;	:	;	
2368	43	122	OUGH	NNP	ough	ORG
2369	44	122	is	VBZ	be	
2370	45	122	O	NN	o	
2371	46	122	,	,	,	
2372	47	122	as	IN	as	
2373	48	122	in	IN	in	
2374	49	122	though	RB	though	
2375	50	122	.	.	.	
2376	1	123	The	DT	the	
2377	2	123	“	``	"	
2378	3	123	proper	JJ	proper	
2379	4	123	”	''	"	
2380	5	123	symbol	NN	symbol	
2381	6	123	for	IN	for	
2382	7	123	the	DT	the	
2383	8	123	bed	NN	bed	
2384	9	123	-	HYPH	-	
2385	10	123	vowel	NN	vowel	
2386	11	123	is	VBZ	be	
2387	12	123	ɛ	NNP	ɛ	
2388	13	123	(	-LRB-	(	
2389	14	123	do	VBP	do	
2390	15	123	not	RB	not	
2391	16	123	confuse	VB	confuse	
2392	17	123	with	IN	with	
2393	18	123	ɜ	NN	ɜ	
2394	19	123	:	:	:	
2395	20	123	)	-RRB-	)	
2396	21	123	.	.	.	
2397	1	124	The	DT	the	
2398	2	124	same	JJ	same	
2399	3	124	goes	VBZ	go	
2400	4	124	for	IN	for	
2401	5	124	eə	NN	eə	
2402	6	124	vs.	FW	vs.	
2403	7	124	ɛə.	FW	ɛə.	
2404	8	124	In	IN	in	
2405	9	124	AmE	NNP	ame	
2406	10	124	,	,	,	
2407	11	124	ɑ	NN	ɑ	
2408	12	124	:	:	:	
2409	13	124	and	CC	and	
2410	14	124	ɒ	PRP	ɒ	
2411	15	124	are	VBP	be	
2412	16	124	one	CD	one	
2413	17	124	vowel	NN	vowel	
2414	18	124	,	,	,	
2415	19	124	so	RB	so	
2416	20	124	calm	JJ	calm	
2417	21	124	and	CC	and	
2418	22	124	cot	NN	cot	
2419	23	124	have	VBP	have	
2420	24	124	the	DT	the	
2421	25	124	same	JJ	same	
2422	26	124	vowel	NN	vowel	
2423	27	124	.	.	.	
2424	1	125	In	IN	in	
2425	2	125	American	JJ	american	NORP
2426	3	125	transcriptions	NNS	transcription	
2427	4	125	,	,	,	
2428	5	125	hot	JJ	hot	
2429	6	125	is	VBZ	be	
2430	7	125	written	VBN	write	
2431	8	125	as	IN	as	
2432	9	125	hɑ:t	NNP	hɑ:t	
2433	10	125	.	.	.	
2434	1	126	In	IN	in	
2435	2	126	American	JJ	american	NORP
2436	3	126	transcriptions	NNS	transcription	
2437	4	126	,	,	,	
2438	5	126	ɔ	NN	ɔ	
2439	6	126	:	:	:	
2440	7	126	is	VBZ	be	
2441	8	126	often	RB	often	
2442	9	126	written	VBN	write	
2443	10	126	as	IN	as	
2444	11	126	ɒ	NNP	ɒ	
2445	12	126	:	:	:	
2446	13	126	(	-LRB-	(	
2447	14	126	e.g.	JJ	e.g.	
2448	15	126	law	NN	law	
2449	16	126	=	VBZ	=	
2450	17	126	lɒ	NN	lɒ	
2451	18	126	:	:	:	
2452	19	126	)	-RRB-	)	
2453	20	126	,	,	,	
2454	21	126	unless	IN	unless	
2455	22	126	it	PRP	it	
2456	23	126	is	VBZ	be	
2457	24	126	followed	VBN	follow	
2458	25	126	by	IN	by	
2459	26	126	r	NN	r	
2460	27	126	,	,	,	
2461	28	126	in	IN	in	
2462	29	126	which	WDT	which	
2463	30	126	case	NN	case	
2464	31	126	it	PRP	it	
2465	32	126	remains	VBZ	remain	
2466	33	126	an	DT	an	
2467	34	126	ɔ	NN	ɔ	
2468	35	126	:	:	:	
2469	36	126	.	.	.	
2470	1	127	In	IN	in	
2471	2	127	eəʳ	NN	eəʳ	
2472	3	127	ɪəʳ	NN	ɪəʳ	
2473	4	127	ʊəʳ	NN	ʊəʳ	
2474	5	127	,	,	,	
2475	6	127	the	DT	the	
2476	7	127	r	NN	r	
2477	8	127	is	VBZ	be	
2478	9	127	not	RB	not	
2479	10	127	pronounced	VBN	pronounce	
2480	11	127	in	IN	in	
2481	12	127	BrE	NNP	bre	GPE
2482	13	127	,	,	,	
2483	14	127	unless	IN	unless	
2484	15	127	the	DT	the	
2485	16	127	sound	NN	sound	
2486	17	127	comes	VBZ	come	
2487	18	127	before	IN	before	
2488	19	127	a	DT	a	
2489	20	127	vowel	NN	vowel	
2490	21	127	(	-LRB-	(	
2491	22	127	as	RB	as	
2492	23	127	in	RB	in	
2493	24	127	dearest	JJS	dear	
2494	25	127	,	,	,	
